sale_id,date,customer_id,product_id,city,quantity,unit_price,discount
4715,2024-04-13,151,15,Mumbai,3,54544.1,0.15
4716,2024-05-16,98,2,Hyderabad,2,27306.54,0.1
4717,2024-11-18,2,9,Delhi,1,22585.7,0.05
4718,2024-08-09,128,14,Hyderabad,3,36789.73,0.0
4719,2024-06-28,140,19,Hyderabad,3,11452.98,0.05
4720,2024-08-17,97,17,Bangalore,2,18981.18,0.05
4721,2024-12-04,196,8,Lucknow,3,47883.97,0.0
4722,2024-01-24,165,20,Bangalore,1,41431.21,0.05
4723,2024-09-13,144,11,Mumbai,2,20668.93,0.05
4724,2024-06-07,196,14,Lucknow,3,36789.73,0.1
4725,2024-12-30,14,12,Delhi,3,58076.27,0.0
4726,2024-01-25,26,11,Hyderabad,2,20668.93,0.0
4727,2024-11-13,27,6,Lucknow,3,20720.01,0.1
4728,2024-02-26,22,15,Delhi,1,54544.1,0.15
4729,2024-02-14,64,4,Delhi,1,13316.0,0.0
4730,2024-12-01,157,10,Mumbai,2,40498.63,0.0
4731,2024-01-05,22,9,Lucknow,3,22585.7,0.05
4732,2024-01-04,48,5,Mumbai,2,36204.53,0.0
4733,2024-03-25,24,15,Hyderabad,1,54544.1,0.05
4734,2024-11-12,169,5,Lucknow,2,36204.53,0.0
4735,2024-02-09,47,4,Bangalore,3,13316.0,0.05
4736,2024-04-24,193,8,Mumbai,3,47883.97,0.15
4737,2024-10-22,170,9,Hyderabad,2,22585.7,0.15
4738,2024-11-27,170,4,Lucknow,1,13316.0,0.15
4739,2024-09-30,164,16,Delhi,2,46391.05,0.15
4740,2024-08-16,96,4,Mumbai,2,13316.0,0.15
4741,2024-06-30,182,1,Bangalore,1,35572.45,0.1
4742,2024-03-09,63,3,Delhi,2,32307.17,0.1
4743,2024-01-05,170,11,Hyderabad,3,20668.93,0.1
4744,2024-04-12,90,16,Mumbai,2,46391.05,0.15
4745,2024-06-17,88,12,Hyderabad,3,58076.27,0.15
4746,2024-09-11,156,5,Lucknow,1,36204.53,0.1
4747,2024-03-04,98,11,Lucknow,2,20668.93,0.0
4748,2024-01-08,32,9,Bangalore,2,22585.7,0.15
4749,2024-01-19,32,18,Lucknow,1,17837.89,0.1
4750,2024-10-31,160,16,Delhi,1,46391.05,0.05
4751,2024-03-22,66,16,Hyderabad,1,46391.05,0.1
4752,2024-10-29,40,11,Mumbai,1,20668.93,0.05
4753,2024-01-24,103,4,Bangalore,2,13316.0,0.1
4754,2024-07-11,185,5,Lucknow,2,36204.53,0.15
4755,2024-05-13,27,10,Bangalore,1,40498.63,0.05
4756,2024-11-27,108,1,Delhi,3,35572.45,0.15
4757,2024-03-08,114,20,Delhi,2,41431.21,0.1
4758,2024-09-27,9,15,Mumbai,3,54544.1,0.15
4759,2024-01-03,173,6,Lucknow,2,20720.01,0.0
4760,2024-04-23,37,16,Lucknow,3,46391.05,0.0
4761,2024-12-14,94,5,Hyderabad,1,36204.53,0.0
4762,2024-12-16,69,15,Lucknow,2,54544.1,0.0
4763,2024-09-13,170,8,Hyderabad,1,47883.97,0.0
4764,2024-06-24,72,1,Hyderabad,2,35572.45,0.1
4765,2024-11-26,199,1,Delhi,3,35572.45,0.1
4766,2024-03-11,129,17,Hyderabad,2,18981.18,0.05
4767,2024-07-05,15,9,Delhi,3,22585.7,0.15
4768,2024-01-17,133,15,Bangalore,2,54544.1,0.0
4769,2024-10-28,48,18,Lucknow,3,17837.89,0.0
4770,2024-10-19,97,11,Mumbai,2,20668.93,0.15
4771,2024-03-14,171,6,Delhi,3,20720.01,0.05
4772,2024-02-19,185,16,Bangalore,2,46391.05,0.05
4773,2024-09-20,162,15,Delhi,1,54544.1,0.05
4774,2024-09-26,58,16,Delhi,2,46391.05,0.1
4775,2024-06-27,138,13,Bangalore,3,20702.52,0.15
4776,2024-11-22,5,3,Mumbai,2,32307.17,0.0
4777,2024-08-04,29,18,Bangalore,2,17837.89,0.15
4778,2024-05-24,74,19,Bangalore,2,11452.98,0.05
4779,2024-11-02,180,13,Hyderabad,3,20702.52,0.1
4780,2024-06-03,187,10,Mumbai,1,40498.63,0.05
4781,2024-11-08,55,20,Mumbai,3,41431.21,0.15
4782,2024-11-13,51,6,Mumbai,1,20720.01,0.0
4783,2024-05-13,63,1,Delhi,1,35572.45,0.1
4784,2024-08-11,119,17,Hyderabad,1,18981.18,0.0
4785,2024-01-19,63,4,Lucknow,2,13316.0,0.15
4786,2024-04-10,17,19,Hyderabad,2,11452.98,0.05
4787,2024-07-22,55,14,Delhi,3,36789.73,0.0
4788,2024-07-10,69,3,Mumbai,3,32307.17,0.0
4789,2024-11-12,11,7,Mumbai,1,22836.91,0.05
4790,2024-04-27,118,14,Hyderabad,2,36789.73,0.15
4791,2024-01-06,189,8,Hyderabad,2,47883.97,0.05
4792,2024-07-03,58,5,Bangalore,2,36204.53,0.1
4793,2024-07-16,132,12,Hyderabad,1,58076.27,0.05
4794,2024-02-06,137,11,Hyderabad,2,20668.93,0.05
4795,2024-11-11,107,1,Lucknow,3,35572.45,0.15
4796,2024-08-17,87,9,Delhi,3,22585.7,0.15
4797,2024-08-12,161,7,Bangalore,1,22836.91,0.0
4798,2024-03-02,5,4,Mumbai,3,13316.0,0.15
4799,2024-08-28,67,19,Mumbai,2,11452.98,0.1
4800,2024-02-29,129,2,Hyderabad,2,27306.54,0.0
4801,2024-11-07,47,5,Bangalore,2,36204.53,0.0
4802,2024-01-10,103,16,Mumbai,2,46391.05,0.05
4803,2024-07-04,25,9,Lucknow,1,22585.7,0.15
4804,2024-10-07,170,1,Hyderabad,1,35572.45,0.05
4805,2024-06-07,35,20,Mumbai,2,41431.21,0.15
4806,2024-03-31,107,15,Lucknow,3,54544.1,0.0
4807,2024-02-18,155,13,Bangalore,3,20702.52,0.15
4808,2024-02-26,23,4,Lucknow,1,13316.0,0.0
4809,2024-06-18,94,13,Lucknow,1,20702.52,0.0
4810,2024-08-29,179,2,Lucknow,1,27306.54,0.0
4811,2024-06-05,110,19,Mumbai,2,11452.98,0.05
4812,2024-04-04,172,3,Mumbai,2,32307.17,0.05
4813,2024-02-02,158,20,Mumbai,1,41431.21,0.0
4814,2024-02-20,183,16,Hyderabad,2,46391.05,0.05
4815,2024-12-10,42,4,Hyderabad,3,13316.0,0.0
4816,2024-09-27,70,19,Hyderabad,3,11452.98,0.0
4817,2024-04-18,155,7,Bangalore,2,22836.91,0.15
4818,2024-11-12,145,2,Bangalore,2,27306.54,0.1
4819,2024-02-19,65,19,Mumbai,1,11452.98,0.05
4820,2024-10-22,25,2,Bangalore,3,27306.54,0.1
4821,2024-06-24,131,6,Delhi,3,20720.01,0.15
4822,2024-07-09,12,12,Mumbai,2,58076.27,0.05
4823,2024-01-31,25,16,Lucknow,3,46391.05,0.15
4824,2024-08-26,165,9,Delhi,1,22585.7,0.1
4825,2024-09-13,134,13,Mumbai,1,20702.52,0.1
4826,2024-12-12,127,15,Bangalore,2,54544.1,0.15
4827,2024-03-17,150,2,Bangalore,2,27306.54,0.05
4828,2024-01-12,79,18,Mumbai,1,17837.89,0.1
4829,2024-11-20,111,11,Hyderabad,3,20668.93,0.05
4830,2024-12-10,88,19,Mumbai,3,11452.98,0.15
4831,2024-08-01,63,18,Delhi,2,17837.89,0.1
4832,2024-04-12,170,3,Hyderabad,2,32307.17,0.05
4833,2024-09-18,30,17,Lucknow,2,18981.18,0.1
4834,2024-07-29,133,8,Lucknow,2,47883.97,0.0
4835,2024-10-03,147,19,Delhi,2,11452.98,0.05
4836,2024-02-10,149,5,Delhi,1,36204.53,0.1
4837,2024-02-15,171,5,Lucknow,1,36204.53,0.05
4838,2024-06-28,117,19,Mumbai,1,11452.98,0.1
4839,2024-10-28,146,20,Delhi,1,41431.21,0.0
4840,2024-10-28,92,20,Delhi,3,41431.21,0.0
4841,2024-07-23,15,14,Hyderabad,3,36789.73,0.0
4842,2024-08-11,141,17,Bangalore,2,18981.18,0.05
4843,2024-02-26,59,8,Bangalore,3,47883.97,0.0
4844,2024-06-14,180,10,Delhi,2,40498.63,0.0
4845,2024-03-08,78,9,Bangalore,3,22585.7,0.1
4846,2024-09-27,168,11,Lucknow,3,20668.93,0.05
4847,2024-01-15,122,8,Bangalore,1,47883.97,0.0
4848,2024-04-20,138,16,Mumbai,3,46391.05,0.0
4849,2024-11-10,61,4,Lucknow,3,13316.0,0.0
4850,2024-12-13,137,15,Delhi,3,54544.1,0.0
4851,2024-04-19,142,8,Lucknow,2,47883.97,0.15
4852,2024-05-12,101,7,Lucknow,1,22836.91,0.05
4853,2024-04-10,170,10,Delhi,1,40498.63,0.15
4854,2024-09-10,110,3,Hyderabad,2,32307.17,0.1
4855,2024-07-05,134,8,Mumbai,3,47883.97,0.15
4856,2024-03-23,49,15,Delhi,3,54544.1,0.0
4857,2024-10-15,120,17,Mumbai,2,18981.18,0.1
4858,2024-11-29,185,14,Delhi,2,36789.73,0.1
4859,2024-05-01,141,1,Lucknow,1,35572.45,0.15
4860,2024-11-12,131,2,Mumbai,3,27306.54,0.0
4861,2024-03-19,122,15,Hyderabad,2,54544.1,0.15
4862,2024-01-29,47,16,Bangalore,1,46391.05,0.15
4863,2024-12-04,34,15,Hyderabad,2,54544.1,0.15
4864,2024-05-21,190,17,Lucknow,1,18981.18,0.0
4865,2024-12-25,15,16,Delhi,3,46391.05,0.1
4866,2024-05-26,9,7,Delhi,2,22836.91,0.15
4867,2024-02-05,7,12,Lucknow,3,58076.27,0.0
4868,2024-01-21,137,19,Bangalore,2,11452.98,0.1
4869,2024-11-07,168,1,Lucknow,3,35572.45,0.1
4870,2024-08-16,164,15,Hyderabad,1,54544.1,0.15
4871,2024-03-29,27,11,Lucknow,2,20668.93,0.15
4872,2024-12-11,63,19,Mumbai,3,11452.98,0.1
4873,2024-09-04,122,12,Lucknow,1,58076.27,0.05
4874,2024-05-03,79,7,Mumbai,2,22836.91,0.05
4875,2024-05-06,117,18,Bangalore,2,17837.89,0.15
4876,2024-05-19,127,18,Hyderabad,3,17837.89,0.0
4877,2024-11-24,59,20,Hyderabad,1,41431.21,0.05
4878,2024-07-02,79,1,Bangalore,3,35572.45,0.05
4879,2024-09-07,120,2,Bangalore,1,27306.54,0.15
4880,2024-12-27,10,2,Hyderabad,2,27306.54,0.1
4881,2024-05-06,85,2,Lucknow,1,27306.54,0.0
4882,2024-03-17,112,1,Bangalore,3,35572.45,0.15
4883,2024-08-01,198,1,Delhi,1,35572.45,0.0
4884,2024-08-18,177,9,Mumbai,1,22585.7,0.1
4885,2024-01-14,45,9,Bangalore,3,22585.7,0.05
4886,2024-03-09,180,1,Delhi,2,35572.45,0.15
4887,2024-01-06,17,2,Hyderabad,1,27306.54,0.1
4888,2024-12-25,82,18,Lucknow,1,17837.89,0.15
4889,2024-07-29,17,7,Mumbai,1,22836.91,0.0
4890,2024-10-21,16,17,Mumbai,1,18981.18,0.1
4891,2024-11-30,198,15,Hyderabad,1,54544.1,0.0
4892,2024-09-11,69,16,Mumbai,3,46391.05,0.1
4893,2024-12-01,66,18,Hyderabad,1,17837.89,0.0
4894,2024-10-01,13,4,Bangalore,3,13316.0,0.05
4895,2024-05-04,95,8,Delhi,2,47883.97,0.15
4896,2024-05-16,81,10,Delhi,2,40498.63,0.1
4897,2024-06-15,24,16,Delhi,1,46391.05,0.1
4898,2024-06-22,58,17,Delhi,2,18981.18,0.0
4899,2024-05-05,178,20,Lucknow,1,41431.21,0.1
4900,2024-11-15,37,1,Delhi,2,35572.45,0.05
4901,2024-03-09,56,9,Hyderabad,2,22585.7,0.15
4902,2024-07-14,68,18,Mumbai,1,17837.89,0.1
4903,2024-02-26,30,12,Delhi,2,58076.27,0.0
4904,2024-05-19,112,15,Bangalore,1,54544.1,0.1
4905,2024-07-01,39,2,Lucknow,3,27306.54,0.05
4906,2024-05-10,73,20,Mumbai,2,41431.21,0.15
4907,2024-09-04,51,12,Bangalore,1,58076.27,0.1
4908,2024-09-08,159,4,Lucknow,3,13316.0,0.15
4909,2024-11-19,5,10,Lucknow,2,40498.63,0.15
4910,2024-09-14,177,7,Hyderabad,2,22836.91,0.1
4911,2024-09-26,145,1,Lucknow,3,35572.45,0.0
4912,2024-09-30,58,1,Bangalore,1,35572.45,0.15
4913,2024-09-21,52,18,Mumbai,2,17837.89,0.0
4914,2024-02-17,16,14,Hyderabad,3,36789.73,0.05
4915,2024-09-23,11,18,Delhi,1,17837.89,0.1
4916,2024-07-16,2,20,Lucknow,2,41431.21,0.1
4917,2024-12-14,101,18,Hyderabad,3,17837.89,0.15
4918,2024-04-21,107,14,Hyderabad,1,36789.73,0.05
4919,2024-07-29,135,17,Lucknow,1,18981.18,0.15
4920,2024-04-16,98,13,Bangalore,1,20702.52,0.15
4921,2024-10-01,151,9,Mumbai,3,22585.7,0.1
4922,2024-11-29,25,2,Lucknow,1,27306.54,0.15
4923,2024-04-27,99,14,Hyderabad,1,36789.73,0.1
4924,2024-03-05,174,18,Delhi,1,17837.89,0.1
4925,2024-12-29,145,13,Delhi,2,20702.52,0.05
4926,2024-06-21,26,1,Hyderabad,3,35572.45,0.1
4927,2024-06-05,92,1,Hyderabad,3,35572.45,0.1
4928,2024-09-25,149,9,Bangalore,1,22585.7,0.1
4929,2024-09-27,137,16,Mumbai,2,46391.05,0.0
4930,2024-03-27,88,7,Hyderabad,3,22836.91,0.05
4931,2024-04-11,123,4,Bangalore,3,13316.0,0.0
4932,2024-02-17,185,13,Mumbai,3,20702.52,0.0
4933,2024-03-31,92,1,Hyderabad,1,35572.45,0.0
4934,2024-03-27,99,3,Bangalore,1,32307.17,0.15
4935,2024-12-25,195,2,Lucknow,1,27306.54,0.1
4936,2024-11-19,82,11,Lucknow,1,20668.93,0.15
4937,2024-04-11,89,10,Lucknow,1,40498.63,0.0
4938,2024-07-10,159,2,Mumbai,2,27306.54,0.15
4939,2024-12-03,2,10,Delhi,1,40498.63,0.15
4940,2024-10-16,151,9,Bangalore,3,22585.7,0.0
4941,2024-06-29,194,15,Hyderabad,3,54544.1,0.1
4942,2024-04-08,122,1,Hyderabad,1,35572.45,0.15
4943,2024-03-11,103,3,Delhi,1,32307.17,0.0
4944,2024-12-09,141,2,Bangalore,2,27306.54,0.05
4945,2024-05-08,53,6,Hyderabad,2,20720.01,0.0
4946,2024-07-04,18,5,Hyderabad,1,36204.53,0.1
4947,2024-05-09,183,20,Hyderabad,2,41431.21,0.0
4948,2024-07-20,116,1,Delhi,2,35572.45,0.15
4949,2024-11-25,10,11,Hyderabad,1,20668.93,0.05
4950,2024-01-30,32,13,Bangalore,1,20702.52,0.0
4951,2024-07-13,156,18,Delhi,2,17837.89,0.1
4952,2024-11-04,89,5,Delhi,3,36204.53,0.1
4953,2024-01-09,62,18,Bangalore,3,17837.89,0.0
4954,2024-08-03,14,13,Mumbai,3,20702.52,0.15
4955,2024-07-01,94,8,Mumbai,3,47883.97,0.15
4956,2024-06-01,183,7,Delhi,3,22836.91,0.1
4957,2024-08-30,56,10,Lucknow,1,40498.63,0.0
4958,2024-02-14,129,18,Lucknow,3,17837.89,0.0
4959,2024-04-16,36,3,Delhi,3,32307.17,0.05
4960,2024-01-30,155,19,Lucknow,3,11452.98,0.05
4961,2024-06-03,142,7,Delhi,2,22836.91,0.1
4962,2024-01-23,46,7,Delhi,2,22836.91,0.0
4963,2024-11-09,89,5,Mumbai,1,36204.53,0.1
4964,2024-01-06,29,2,Hyderabad,3,27306.54,0.0
4965,2024-06-04,84,4,Bangalore,3,13316.0,0.0
4966,2024-12-29,154,8,Bangalore,2,47883.97,0.1
4967,2024-08-24,152,5,Lucknow,3,36204.53,0.1
4968,2024-06-26,131,10,Delhi,1,40498.63,0.1
4969,2024-12-10,115,6,Hyderabad,2,20720.01,0.15
4970,2024-02-20,191,20,Delhi,2,41431.21,0.15
4971,2024-10-21,62,10,Mumbai,2,40498.63,0.1
4972,2024-06-06,157,18,Bangalore,3,17837.89,0.0
4973,2024-12-17,12,17,Mumbai,3,18981.18,0.05
4974,2024-05-10,94,12,Mumbai,3,58076.27,0.1
4975,2024-09-24,90,19,Delhi,1,11452.98,0.15
4976,2024-03-21,106,15,Delhi,3,54544.1,0.0
4977,2024-09-15,145,9,Bangalore,1,22585.7,0.05
4978,2024-05-21,176,20,Delhi,1,41431.21,0.05
4979,2024-09-26,66,6,Hyderabad,3,20720.01,0.05
4980,2024-11-04,177,8,Delhi,1,47883.97,0.15
4981,2024-08-05,125,15,Lucknow,1,54544.1,0.15
4982,2024-06-25,41,16,Lucknow,3,46391.05,0.15
4983,2024-08-30,147,5,Bangalore,3,36204.53,0.1
4984,2024-02-16,130,4,Mumbai,2,13316.0,0.15
4985,2024-10-04,77,4,Mumbai,2,13316.0,0.0
4986,2024-04-18,24,19,Bangalore,1,11452.98,0.15
4987,2024-11-04,192,10,Delhi,3,40498.63,0.0
4988,2024-04-02,18,3,Bangalore,1,32307.17,0.05
4989,2024-11-27,13,10,Mumbai,2,40498.63,0.0
4990,2024-06-27,152,6,Lucknow,1,20720.01,0.15
4991,2024-07-19,82,13,Bangalore,2,20702.52,0.05
4992,2024-09-26,154,3,Bangalore,2,32307.17,0.0
4993,2024-12-16,124,16,Mumbai,1,46391.05,0.1
4994,2024-08-28,148,10,Hyderabad,2,40498.63,0.0
4995,2024-04-25,19,15,Delhi,3,54544.1,0.1
4996,2024-02-15,61,9,Delhi,1,22585.7,0.15
4997,2024-06-23,37,9,Delhi,3,22585.7,0.15
4998,2024-04-16,194,20,Bangalore,2,41431.21,0.1
4999,2024-08-04,64,16,Delhi,1,46391.05,0.1
5000,2024-01-28,24,8,Delhi,3,47883.97,0.1
5001,2024-11-11,123,13,Mumbai,2,20702.52,0.1
5002,2024-09-27,14,5,Bangalore,1,36204.53,0.05
5003,2024-07-01,55,11,Lucknow,1,20668.93,0.15
5004,2024-09-17,63,4,Hyderabad,2,13316.0,0.0
5005,2024-06-21,16,19,Hyderabad,1,11452.98,0.15
5006,2024-06-03,79,11,Lucknow,3,20668.93,0.05
5007,2024-06-07,124,4,Mumbai,1,13316.0,0.15
5008,2024-06-18,199,12,Hyderabad,2,58076.27,0.1
5009,2024-08-05,92,17,Delhi,3,18981.18,0.1
5010,2024-07-24,23,5,Delhi,1,36204.53,0.1
5011,2024-08-12,39,17,Hyderabad,1,18981.18,0.0
5012,2024-11-28,132,17,Lucknow,1,18981.18,0.0
5013,2024-08-27,170,9,Hyderabad,1,22585.7,0.15
5014,2024-09-03,115,1,Mumbai,2,35572.45,0.1
5015,2024-04-09,77,17,Bangalore,1,18981.18,0.1
5016,2024-08-06,46,18,Lucknow,1,17837.89,0.15
5017,2024-07-03,166,19,Hyderabad,3,11452.98,0.05
5018,2024-12-16,61,14,Delhi,3,36789.73,0.05
5019,2024-07-14,21,19,Bangalore,3,11452.98,0.1
5020,2024-10-04,166,12,Lucknow,1,58076.27,0.15
5021,2024-03-05,118,8,Hyderabad,3,47883.97,0.05
5022,2024-05-16,62,19,Hyderabad,3,11452.98,0.15
5023,2024-05-12,116,10,Delhi,3,40498.63,0.0
5024,2024-10-30,5,9,Hyderabad,2,22585.7,0.0
5025,2024-06-24,167,2,Delhi,1,27306.54,0.15
5026,2024-11-20,27,15,Hyderabad,3,54544.1,0.1
5027,2024-05-11,4,17,Mumbai,1,18981.18,0.05
5028,2024-08-11,115,3,Delhi,1,32307.17,0.1
5029,2024-03-03,63,4,Lucknow,3,13316.0,0.0
5030,2024-09-01,104,20,Hyderabad,2,41431.21,0.0
5031,2024-01-10,7,19,Mumbai,1,11452.98,0.15
5032,2024-08-21,129,18,Bangalore,1,17837.89,0.15
5033,2024-11-20,42,14,Lucknow,1,36789.73,0.15
5034,2024-08-31,188,17,Delhi,1,18981.18,0.0
5035,2024-08-20,85,3,Bangalore,2,32307.17,0.15
5036,2024-12-06,104,17,Lucknow,3,18981.18,0.15
5037,2024-03-17,91,19,Hyderabad,1,11452.98,0.15
5038,2024-05-09,34,8,Lucknow,1,47883.97,0.15
5039,2024-08-08,87,13,Mumbai,3,20702.52,0.05
5040,2024-08-06,39,5,Delhi,1,36204.53,0.15
5041,2024-06-11,26,1,Delhi,3,35572.45,0.1
5042,2024-03-13,101,4,Bangalore,3,13316.0,0.05
5043,2024-12-03,55,11,Mumbai,1,20668.93,0.05
5044,2024-08-30,111,14,Hyderabad,1,36789.73,0.1
5045,2024-10-04,182,5,Delhi,3,36204.53,0.0
5046,2024-09-07,150,14,Bangalore,3,36789.73,0.05
5047,2024-11-07,21,13,Lucknow,3,20702.52,0.05
5048,2024-07-20,15,5,Delhi,2,36204.53,0.05
5049,2024-04-15,136,11,Hyderabad,2,20668.93,0.15
5050,2024-03-08,34,11,Lucknow,3,20668.93,0.05
5051,2024-06-16,133,18,Bangalore,1,17837.89,0.05
5052,2024-03-19,35,10,Delhi,3,40498.63,0.05
5053,2024-12-20,66,3,Lucknow,2,32307.17,0.0
5054,2024-06-28,197,13,Bangalore,2,20702.52,0.05
5055,2024-08-15,3,6,Mumbai,1,20720.01,0.1
5056,2024-06-17,110,14,Lucknow,1,36789.73,0.15
5057,2024-11-19,108,19,Lucknow,2,11452.98,0.0
5058,2024-01-09,176,2,Hyderabad,2,27306.54,0.15
5059,2024-03-24,45,10,Hyderabad,1,40498.63,0.05
5060,2024-02-29,53,15,Lucknow,1,54544.1,0.0
5061,2024-08-23,52,10,Hyderabad,3,40498.63,0.15
5062,2024-04-17,38,7,Delhi,2,22836.91,0.0
5063,2024-09-30,184,7,Hyderabad,2,22836.91,0.0
5064,2024-06-06,141,10,Delhi,1,40498.63,0.1
5065,2024-09-19,62,8,Delhi,3,47883.97,0.0
5066,2024-05-13,72,12,Delhi,2,58076.27,0.15
5067,2024-01-28,116,19,Delhi,2,11452.98,0.05
5068,2024-09-18,65,16,Lucknow,2,46391.05,0.0
5069,2024-09-17,32,19,Delhi,2,11452.98,0.05
5070,2024-12-20,180,11,Lucknow,1,20668.93,0.1
5071,2024-08-02,30,9,Delhi,1,22585.7,0.1
5072,2024-05-07,91,11,Hyderabad,2,20668.93,0.1
5073,2024-07-11,70,17,Lucknow,1,18981.18,0.1
5074,2024-10-12,64,15,Delhi,2,54544.1,0.15
5075,2024-08-17,4,5,Bangalore,2,36204.53,0.1
5076,2024-01-16,55,16,Hyderabad,3,46391.05,0.1
5077,2024-12-29,70,3,Delhi,2,32307.17,0.1
5078,2024-02-02,88,4,Hyderabad,2,13316.0,0.15
5079,2024-03-09,119,20,Hyderabad,1,41431.21,0.1
5080,2024-08-07,199,4,Hyderabad,1,13316.0,0.15
5081,2024-02-09,74,18,Bangalore,3,17837.89,0.0
5082,2024-06-04,90,4,Mumbai,3,13316.0,0.0
5083,2024-10-18,121,7,Lucknow,1,22836.91,0.15
5084,2024-08-02,159,18,Delhi,3,17837.89,0.05
5085,2024-09-02,81,3,Delhi,2,32307.17,0.15
5086,2024-01-23,112,14,Hyderabad,1,36789.73,0.1
5087,2024-11-27,197,6,Bangalore,1,20720.01,0.0
5088,2024-12-20,5,11,Lucknow,2,20668.93,0.05
5089,2024-08-20,66,11,Mumbai,2,20668.93,0.0
5090,2024-04-06,183,5,Delhi,2,36204.53,0.05
5091,2024-12-27,88,20,Hyderabad,1,41431.21,0.0
5092,2024-09-15,57,2,Bangalore,3,27306.54,0.0
5093,2024-08-24,136,1,Delhi,2,35572.45,0.1
5094,2024-04-25,10,4,Delhi,2,13316.0,0.15
5095,2024-06-07,177,6,Bangalore,2,20720.01,0.0
5096,2024-06-01,117,7,Lucknow,1,22836.91,0.1
5097,2024-08-23,81,9,Bangalore,2,22585.7,0.05
5098,2024-01-17,24,16,Lucknow,2,46391.05,0.1
5099,2024-12-04,196,18,Delhi,2,17837.89,0.1
5100,2024-03-12,84,17,Lucknow,2,18981.18,0.0
5101,2024-06-27,174,6,Bangalore,3,20720.01,0.15
5102,2024-08-08,180,15,Lucknow,2,54544.1,0.05
5103,2024-03-11,143,20,Lucknow,3,41431.21,0.1
5104,2024-12-27,186,2,Lucknow,3,27306.54,0.05
5105,2024-11-18,57,19,Delhi,3,11452.98,0.15
5106,2024-05-08,88,17,Hyderabad,3,18981.18,0.05
5107,2024-03-30,188,4,Mumbai,1,13316.0,0.1
5108,2024-05-12,190,7,Delhi,2,22836.91,0.15
5109,2024-05-23,64,16,Delhi,3,46391.05,0.1
5110,2024-03-22,187,2,Mumbai,1,27306.54,0.05
5111,2024-07-09,93,11,Bangalore,1,20668.93,0.05
5112,2024-02-19,37,4,Bangalore,2,13316.0,0.1
5113,2024-10-12,34,6,Mumbai,2,20720.01,0.05
5114,2024-06-03,62,4,Lucknow,2,13316.0,0.0
5115,2024-04-01,2,7,Hyderabad,2,22836.91,0.0
5116,2024-04-12,37,11,Delhi,1,20668.93,0.05
5117,2024-02-03,142,1,Hyderabad,2,35572.45,0.0
5118,2024-03-11,34,17,Bangalore,1,18981.18,0.1
5119,2024-06-10,93,12,Hyderabad,1,58076.27,0.0
5120,2024-09-15,191,12,Delhi,3,58076.27,0.0
5121,2024-04-15,80,15,Hyderabad,3,54544.1,0.05
5122,2024-07-06,84,8,Hyderabad,3,47883.97,0.0
5123,2024-04-18,46,16,Delhi,2,46391.05,0.0
5124,2024-01-31,154,12,Bangalore,1,58076.27,0.15
5125,2024-11-13,10,18,Bangalore,3,17837.89,0.1
5126,2024-02-15,128,14,Bangalore,1,36789.73,0.15
5127,2024-07-11,131,8,Mumbai,1,47883.97,0.05
5128,2024-12-13,37,4,Mumbai,2,13316.0,0.0
5129,2024-01-15,95,16,Delhi,1,46391.05,0.15
5130,2024-01-18,83,9,Lucknow,2,22585.7,0.05
5131,2024-05-14,133,19,Bangalore,2,11452.98,0.05
5132,2024-04-14,15,5,Hyderabad,1,36204.53,0.0
5133,2024-06-24,2,8,Lucknow,1,47883.97,0.05
5134,2024-03-19,156,13,Lucknow,2,20702.52,0.0
5135,2024-07-06,73,17,Mumbai,1,18981.18,0.1
5136,2024-04-15,173,10,Hyderabad,2,40498.63,0.15
5137,2024-10-08,6,18,Lucknow,1,17837.89,0.15
5138,2024-11-02,85,18,Lucknow,2,17837.89,0.0
5139,2024-11-25,94,12,Bangalore,1,58076.27,0.15
5140,2024-05-30,112,13,Mumbai,1,20702.52,0.0
5141,2024-06-01,137,8,Mumbai,3,47883.97,0.0
5142,2024-09-17,124,18,Lucknow,2,17837.89,0.1
5143,2024-06-06,178,5,Bangalore,3,36204.53,0.05
5144,2024-02-04,59,17,Delhi,3,18981.18,0.1
5145,2024-04-16,93,16,Delhi,1,46391.05,0.0
5146,2024-08-02,104,11,Lucknow,3,20668.93,0.05
5147,2024-02-23,170,12,Mumbai,1,58076.27,0.05
5148,2024-09-22,108,20,Delhi,1,41431.21,0.0
5149,2024-08-01,112,12,Delhi,2,58076.27,0.0
5150,2024-06-29,154,19,Bangalore,2,11452.98,0.15
5151,2024-10-03,105,19,Bangalore,3,11452.98,0.15
5152,2024-04-18,60,4,Delhi,2,13316.0,0.15
5153,2024-07-06,194,18,Mumbai,3,17837.89,0.15
5154,2024-03-23,121,16,Mumbai,1,46391.05,0.0
5155,2024-05-04,22,3,Lucknow,2,32307.17,0.1
5156,2024-08-12,138,17,Mumbai,3,18981.18,0.05
5157,2024-07-10,138,12,Delhi,1,58076.27,0.05
5158,2024-08-07,51,12,Hyderabad,2,58076.27,0.05
5159,2024-12-19,77,9,Lucknow,1,22585.7,0.1
5160,2024-04-17,111,11,Hyderabad,1,20668.93,0.1
5161,2024-02-11,106,12,Delhi,1,58076.27,0.05
5162,2024-08-06,169,1,Lucknow,2,35572.45,0.05
5163,2024-03-23,119,15,Mumbai,2,54544.1,0.05
5164,2024-04-10,163,16,Lucknow,1,46391.05,0.15
5165,2024-03-27,146,14,Lucknow,1,36789.73,0.0
